Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Thailand,THA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.764,12.533,12.323,12.123,11.927,11.725,11.51,11.281,11.041,10.79,
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.072,7.106,7.153,7.218,7.303,7.405,7.522,7.647,7.774,7.901,
Thailand,THA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,16.43128647,19.80525623,22.20848978,22.05399121,20.15491302,19.4833237,21.27414232,22.038435,21.74574287,23.24722261,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.15726829,72.52573171,72.87443902,73.18843902,73.46173171,73.69436585,73.89239024,74.07190244,74.24692683,74.42202439,
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.2166481,44.24459839,48.23329163,47.88145828,48.81940842,50.20262146,52.74705124,51.56916046,51.37879944,52.50537109,
Timor-Leste,TMP,Age dependency ratio (% of working-age population),SP.POP.DPND,103.3993328,97.68192337,92.56788476,88.23260826,85.11657555,83.64293254,84.24924147,86.4808497,89.34392956,91.49517355,92.27496378
Timor-Leste,TMP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.326,39.509,39.752,39.92,39.95,39.8,39.461,38.985,38.419,37.783,
Timor-Leste,TMP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.049,6.782,6.628,6.572,6.598,6.675,6.769,6.848,6.888,6.876,
Timor-Leste,TMP,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,10.49085659,6.36503067,2.23634053,5.6995247,4.77893691,4.54365603,2.38109869,2.07413121,2.87130666,2.44389789,
Timor-Leste,TMP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.15609756,65.04785366,65.82419512,66.45782927,66.94668293,67.30839024,67.57673171,67.80014634,68.02090244,68.25914634,
Timor-Leste,TMP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,16.60396004,18.1497097,,,,,
Togo,TGO,Age dependency ratio (% of working-age population),SP.POP.DPND,85.19811237,84.97486523,84.68263939,84.35561969,84.01256896,83.6475712,83.50831732,83.26334427,82.90798265,82.43086183,81.83107627
Togo,TGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.362,39.121,38.814,38.452,38.039,37.585,37.098,36.592,36.08,35.569,
Togo,TGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.915,11.635,11.317,10.969,10.602,10.23,9.868,9.528,9.216,8.94,
Togo,TGO,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.83884789,10.64857868,10.5753936,13.51148417,15.42982661,8.59712873,6.95214039,7.37698275,8.41071444,7.84732305,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.50797561,54.9307561,55.43343902,56.00590244,56.63060976,57.28156098,57.93078049,58.55385366,59.13236585,59.65580488,
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,5.019219875,5.668149948,,,9.127510071,10.15800953,10.32145977,10.0421896,10.11762047,
Tonga,TON,Age dependency ratio (% of working-age population),SP.POP.DPND,78.84843864,78.77875233,78.42685248,77.80237264,77.07309556,76.34574603,76.20389906,75.93155447,75.5417905,75.00248616,74.32925027
Tonga,TON,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.611,28.499,28.288,27.982,27.588,27.112,26.57,25.992,25.409,24.846,
Tonga,TON,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.24,6.228,6.212,6.192,6.168,6.141,6.111,6.08,6.048,6.016,
Tonga,TON,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,26.59424455,17.40767927,19.03571184,16.79265566,12.63517205,13.02621743,10.58175559,14.13481481,13.70598592,13.49921103,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.45334146,71.59370732,71.737,71.88319512,72.0317561,72.18260976,72.33473171,72.488,72.64034146,72.79219512,
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Trinidad and Tobago,TTO,Age dependency ratio (% of working-age population),SP.POP.DPND,41.00439017,40.62743481,40.4239984,40.4038431,40.56166212,40.87441965,41.25598977,41.71409558,42.22541035,42.74800472,43.24948865
Trinidad and Tobago,TTO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.157,15.244,15.299,15.317,15.286,15.199,15.048,14.842,14.59,14.3,
Trinidad and Tobago,TTO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.618,8.719,8.811,8.895,8.973,9.046,9.121,9.201,9.291,9.392,
Trinidad and Tobago,TTO,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.63768116,6.91165474,8.28260144,8.97756555,8.77777754,8.33387928,7.42372508,7.75871352,8.05044948,8.17159314,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97904878,69.10834146,69.25965854,69.42892683,69.61058537,69.79756098,69.98031707,70.15139024,70.30529268,70.44056098,
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Tunisia,TUN,Age dependency ratio (% of working-age population),SP.POP.DPND,48.97962549,47.71745258,46.63297416,45.73829528,45.03378486,44.52435741,44.25695464,44.16690856,44.24898834,44.47706256,44.82013584
Tunisia,TUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.1,17.1,17.4,17.7,17.7,18.6,18.8,19.3,19.3,19.2,
Tunisia,TUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.9,5.6,5.5,5.8,5.7,5.7,5.9,6.1,6.2,6.2,
Tunisia,TUN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.87803623,12.45510324,12.43130648,12.29305352,14.18354583,15.66129597,14.64478116,14.16313675,14.16313675,14.16313675,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.50243902,73.9,74.20243902,74.30243902,74.45121951,74.60243902,74.34390244,73.99512195,74.04390244,74.14390244,
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,31.82477951,32.49908829,32.71139145,33.7112999,34.85929108,35.16514969,34.82738113,35.17699814,34.1435318,34.58367157,
Turkey,TUR,Age dependency ratio (% of working-age population),SP.POP.DPND,54.24908846,53.53842989,52.92145782,52.36056639,51.81892395,51.31006856,50.91971271,50.56959073,50.2686856,49.99976878,49.72123101
Turkey,TUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.518,19.165,18.836,18.526,18.231,17.945,17.661,17.375,17.085,16.789,
Turkey,TUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.916,5.868,5.83,5.8,5.775,5.755,5.739,5.729,5.725,5.727,
Turkey,TUR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.28222414,12.03854485,11.80024169,12.20614205,11.41826566,10.96435967,11.25358359,10.76843789,10.50384823,10.50117417,
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.44812195,72.82858537,73.17707317,73.5007561,73.80321951,74.09092683,74.36734146,74.63680488,74.90070732,75.1635122,
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,32.75320053,36.57899094,38.48064041,39.92818069,46.21384048,55.99906158,60.72560883,69.30194855,78.98194885,,
Turkmenistan,TKM,Age dependency ratio (% of working-age population),SP.POP.DPND,59.36661371,57.73443711,55.5658699,53.26351162,51.35227152,50.04271847,48.97181839,48.45665593,48.29859931,48.16245422,47.88324892
Turkmenistan,TKM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.624,22.421,22.231,22.069,21.928,21.796,21.659,21.505,21.322,21.103,
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.734,7.74,7.744,7.748,7.752,7.755,7.759,7.763,7.769,7.778,
Turkmenistan,TKM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,10.25913845,10.37280882,10.35931454,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.43236585,64.53180488,64.63882927,64.75607317,64.88353659,65.0212439,65.16560976,65.31158537,65.45656098,65.59853659,
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,7.98443985,
Uganda,UGA,Age dependency ratio (% of working-age population),SP.POP.DPND,108.3003287,108.194661,107.870493,107.3924348,106.8250051,106.1881479,105.6756672,105.0233549,104.2481524,103.3530759,102.3453678
Uganda,UGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.088,46.724,46.322,45.887,45.425,44.944,44.454,43.962,43.474,42.996,
Uganda,UGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.151,12.605,12.12,11.688,11.304,10.957,10.63,10.309,9.985,9.654,
Uganda,UGA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,14.09504798,15.1134919,14.34445888,16.01717826,13.4545632,19.52791448,16.17173824,14.33571504,13.07103437,10.96659876,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.77021951,52.75704878,53.65414634,54.46197561,55.18209756,55.83665854,56.4637561,57.10019512,57.76768293,58.46641463,
Uganda,UGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,3.499089956,,3.825269938,4.254700184,4.001629829,4.483389854,,,,
Ukraine,UKR,Age dependency ratio (% of working-age population),SP.POP.DPND,44.03534284,43.76890534,43.4396609,43.13067312,42.85723725,42.57019968,42.70400163,42.55018613,42.39331747,42.60412564,43.33590111
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9,9.8,10.2,11,11.1,10.8,11,11.4,11.1,10.8,
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.6,16.2,16.4,16.31,15.3,15.2,14.5,14.5,14.6,14.7,
Ukraine,UKR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.88876407,12.06265872,12.53251694,11.72772431,12.75345723,12.66769531,11.63173209,11.76675505,12.02294856,10.79780149,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,
Ukraine,UKR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,71.11181641,76.85526276,80.9034729,83.53665924,84.19750214,81.93351746,83.32034302,82.12612915,80.07086182,82.30503082,
United Arab Emirates,ARE,Age dependency ratio (% of working-age population),SP.POP.DPND,23.56633883,21.46729294,19.61381105,18.20240117,17.15833722,16.32909694,16.61340684,16.89116018,17.17827292,17.47165713,17.75143866
United Arab Emirates,ARE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.735,13.255,12.814,12.423,12.079,11.778,11.514,11.273,11.044,10.819,
United Arab Emirates,ARE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1.61,1.563,1.524,1.497,1.481,1.479,1.49,1.513,1.546,1.589,
United Arab Emirates,ARE,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,8.69486751,8.84677521,8.81003322,8.75461193,8.66969077,8.67995176,8.68575605,8.69735577,8.69685925,8.69167652,
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.68639024,75.90453659,76.11117073,76.3077561,76.49478049,76.6752439,76.85119512,77.02414634,77.19563415,77.36817073,
United Arab Emirates,ARE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,15.7736702,13.47181034,12.88973045,13.19874001,14.84617043,16.55895042,19.1907692,22.03907013,
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,51.47764369,51.28829273,51.17174474,51.11796422,51.12452676,51.21845478,51.9913855,52.74649127,53.5197844,54.32322746,55.12194955
United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12,12.3,12.6,12.9,12.7,12.9,12.8,12.8,12.1,12,
United Kingdom,GBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.6,9.4,9.4,9.4,9,8.9,8.7,8.9,9,8.8,
United Kingdom,GBR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.34968865,15.65950725,15.68948368,15.3414412,16.05410085,15.92630848,16.19536558,16.21255508,16.52383126,16.52383126,
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.05609756,
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,59.00099182,59.12668991,58.65200043,56.87400818,58.15341949,59.06695938,58.98590851,59.22314072,56.87012863,56.47676849,
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,48.69684723,48.7171989,48.64902105,48.57000439,48.58461328,48.7340131,48.91221715,49.21262778,49.67124983,50.25638827,50.91244992
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14,14.3,14.3,14,13.5,13,12.7,12.6,12.4,12.5,
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.3,8.1,8,8.1,7.9,8,8.1,8.1,8.1,8.1,
United States,USA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.46653339,19.04162122,19.01326713,18.91568919,18.6797477,18.97000904,19.4623674,20.07766335,20.78009202,21.29327365,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.84146341,78.94146341,
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,82.08444214,82.0530014,83.03105927,85.00682068,88.58174133,94.22801208,96.32240295,94.84227753,88.80857086,86.66396332,
Uruguay,URY,Age dependency ratio (% of working-age population),SP.POP.DPND,59.52132206,59.167475,58.73977799,58.26527648,57.79276204,57.35678629,57.01437965,56.68771211,56.38825205,56.11947113,55.88340844
Uruguay,URY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.502,15.342,15.188,15.039,14.895,14.756,14.623,14.495,14.374,14.258,
Uruguay,URY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.306,9.275,9.251,9.239,9.238,9.249,9.267,9.289,9.31,9.329,
Uruguay,URY,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,29.16941716,29.13016404,18.16318012,20.57175186,19.87906657,19.53142193,20.95038709,21.32640316,20.86302535,20.76816491,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.63470732,75.79641463,75.95102439,76.10107317,76.24858537,76.39460976,76.54119512,76.68839024,76.83619512,76.98614634,
Uruguay,URY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,45.33721161,46.03178024,63.72937012,64.60523987,63.23542023,63.13378143,,,,,
Uzbekistan,UZB,Age dependency ratio (% of working-age population),SP.POP.DPND,59.24470405,57.11191906,55.19530851,53.52783447,52.12634407,51.00110714,50.43666751,49.98729054,49.69965477,49.59762719,49.65053411
Uzbekistan,UZB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.3894066,20.98839616,22.66327004,23.66417973,23.39916664,22.7,21.5,21,22.5,23.3,
Uzbekistan,UZB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.372602715,5.271090805,5.11500451,5.083453285,4.8,4.9,4.9,4.9,4.8,4.9,
Uzbekistan,UZB,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,7.33865319,11.8140721,11.12675573,7.61935906,7.64673748,8.66744092,8.98732644,9.58004751,9.69650025,10.73773469,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.34704878,67.43514634,67.53121951,67.63419512,67.74456098,67.86129268,67.98141463,68.10197561,68.222,68.33902439,
Uzbekistan,UZB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.10571957,10.28674984,10.16693974,10.16851997,9.950200081,9.398770332,8.934189796,,,,
Vanuatu,VUT,Age dependency ratio (% of working-age population),SP.POP.DPND,75.35300916,73.77100942,73.05743509,73.00590417,73.08174025,72.85575298,72.52334182,71.4236241,70.11490391,69.1669825,68.71967818
Vanuatu,VUT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.427,28.92,28.475,28.091,27.766,27.486,27.236,26.993,26.739,26.466,
Vanuatu,VUT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.334,5.206,5.098,5.007,4.932,4.872,4.826,4.789,4.761,4.737,
Vanuatu,VUT,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,17.88473351,17.41523408,14.31089475,12.79997256,13.66321597,15.91106811,13.97997861,13.54636192,14.1293762,17.93596638,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.31785366,69.6367561,69.94873171,70.2547561,70.55582927,70.84995122,71.13456098,71.40817073,71.6692439,71.91831707,
Vanuatu,VUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Venezuela,VEN,Age dependency ratio (% of working-age population),SP.POP.DPND,57.59057416,56.82282758,56.0951211,55.42271957,54.81251621,54.26354709,53.79910182,53.39414861,53.03503878,52.69932426,52.37493244
Venezuela,VEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.118,21.822,21.532,21.247,20.966,20.687,20.407,20.125,19.842,19.556,
Venezuela,VEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.083,5.131,5.183,5.239,5.294,5.348,5.398,5.444,5.488,5.528,
Venezuela,VEN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,8.31037388,8.48743564,6.56664723,4.33031372,8.95871796,9.10698728,8.83409565,5.90592072,6.37768953,5.80394653,
Venezuela,VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.20331707,73.30104878,73.38890244,73.4762439,73.568,73.67160976,73.79165854,73.92573171,74.07441463,74.23619512,
Venezuela,VEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,77.45735168,76.97959137,,,,,,
Vietnam,VNM,Age dependency ratio (% of working-age population),SP.POP.DPND,50.91570013,49.28084438,47.51091823,45.78151819,44.3447465,43.30977805,42.67977159,42.31999776,42.22030327,42.30469009,42.51143984
Vietnam,VNM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.919,17.03,17.163,17.298,17.409,17.473,17.477,17.424,17.318,17.157,
Vietnam,VNM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.565,5.59,5.617,5.646,5.674,5.702,5.73,5.757,5.785,5.815,
Vietnam,VNM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,5.4205645,7.45952763,9.11939597,7.87660428,8.12868599,9.86436343,10.41207456,12.65927491,13.190241,14.22160103,
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.13812195,74.31236585,74.48385366,74.65309756,74.82260976,74.99036585,75.15680488,75.31939024,75.477,75.62912195,
Vietnam,VNM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.0528698,16.67086983,18.36363983,18.94574928,20.1099205,22.68767929,24.80245972,25.0209198,25.01012993,30.47773933,
Virgin Islands (U.S.),VIR,Age dependency ratio (% of working-age population),SP.POP.DPND,49.18810512,49.50442822,49.91277893,50.45942453,51.25733564,52.38252291,53.95351545,55.68766637,57.5371518,59.39924408,61.19965137
Virgin Islands (U.S.),VIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.9,13.3,12.7,12.3,11.8,11.3,11.1,10.9,10.7,10.5,
Virgin Islands (U.S.),VIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2,6.3,6.5,6.7,6.9,7.2,7.4,7.7,8,8.2,
Virgin Islands (U.S.),VIR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.52439024,78.62439024,78.82439024,78.92439024,79.07317073,79.17317073,79.37317073,79.47317073,79.62439024,79.77317073,
Virgin Islands (U.S.),VIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
West Bank and Gaza,WBG,Age dependency ratio (% of working-age population),SP.POP.DPND,92.69986745,90.55987558,88.36709876,86.20493639,84.17373196,82.33376185,80.85174678,79.42677794,78.11840254,76.97546185,76.00186901
West Bank and Gaza,WBG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.3,36.7,35.855,33.875,33.699,33.527,33.344,33.143,32.918,32.661,
West Bank and Gaza,WBG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4,3.9,3.675,3.707,3.692,3.674,3.655,3.636,3.617,3.599,
West Bank and Gaza,WBG,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,
West Bank and Gaza,WBG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.47087805,71.60587805,71.74704878,71.89495122,72.05109756,72.21492683,72.38539024,72.55885366,72.7322439,72.90402439,
West Bank and Gaza,WBG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,40.91577148,43.13465118,46.94047928,48.16286087,46.52759933,47.8535614,49.62982178,48.17982101,45.34024048,44.00687027,
Yemen,YEM,Age dependency ratio (% of working-age population),SP.POP.DPND,93.30273833,90.96980719,88.43835024,85.89964299,83.5944894,81.613924,80.1939482,78.90260314,77.73437342,76.64426788,75.59514675
